date,symbol,close,volume
2012-01-12,AAPL,421.389992,53146800.0
2012-01-12,ABT,55.159953,15528700.0
2012-01-12,AIG,25.43,3444400.0
2012-01-12,AMAT,11.8,12567800.0
2012-01-12,ARNC,9.930008,16045300.0
2012-01-12,BAC,6.79,362099600.0
2012-01-12,BSX,5.56,11065500.0
2012-01-12,C,31.6,58233900.0
2012-01-12,CHK,22.170002,18734600.0
2012-01-12,CMCSA,25.5,11061400.0
2012-01-12,CSCO,19.15,31101700.0
2012-01-12,DAL,8.87,12891800.0
2012-01-12,EBAY,31.579998,20653800.0
2012-01-12,F,12.14,48687700.0
2012-01-12,FCX,42.450001,17618100.0
2012-01-12,FITB,13.83,12419600.0
2012-01-12,FOXA,18.890001,13851700.0
2012-01-12,FTR,5.03,19203000.0
2012-01-12,GE,18.93,38957800.0
2012-01-12,GILD,44.900002,15342400.0
2012-01-12,GLW,14.2,16015000.0
2012-01-12,GM,24.67,16750800.0
2012-01-12,HAL,34.73,18584000.0
2012-01-12,HBAN,5.97,12156200.0
2012-01-12,HPQ,26.949997999999997,22961700.0
2012-01-12,INTC,25.75,44420500.0
2012-01-12,JPM,36.849998,39420700.0
2012-01-12,KEY,8.22,16502200.0
2012-01-12,KO,67.57,15237000.0
2012-01-12,MRK,38.610001000000004,9931200.0
2012-01-12,MRO,30.65,10247600.0
2012-01-12,MSFT,28.0,49370800.0
2012-01-12,MU,7.27,30026700.0
2012-01-12,NFLX,92.15,61243000.0
2012-01-12,NVDA,14.1,16309100.0
2012-01-12,ORCL,27.17,31775700.0
2012-01-12,PFE,21.99,27358300.0
2012-01-12,QCOM,56.330002,11387500.0
2012-01-12,RF,4.69,42072700.0
2012-01-12,SBUX,47.599998,8973400.0
2012-01-12,T,30.120001000000002,26511100.0
2012-01-12,V,101.339996,16708800.0
2012-01-12,VZ,38.919998,9181400.0
2012-01-12,WFC,29.610001,29175900.0
2012-01-12,XOM,84.739998,17357200.0
2012-01-12,XRX,8.13,10158200.0
2012-01-12,YHOO,15.66,12664600.0
2012-01-13,AAPL,419.810009,56505400.0
2012-01-13,ABT,55.429951,14115800.0
2012-01-13,AIG,24.950001,3256300.0
2012-01-13,AMAT,11.5,14415800.0
2012-01-13,ARNC,9.800008,14537300.0
2012-01-13,BAC,6.61,337048400.0
2012-01-13,BSX,5.52,7992900.0
2012-01-13,C,30.74,65632100.0
2012-01-13,CHK,21.410001,16863000.0
2012-01-13,CMCSA,25.379998999999998,10061200.0
2012-01-13,CSCO,19.059998999999998,32143700.0
2012-01-13,DAL,8.85,10127900.0
2012-01-13,EBAY,30.619998,29121400.0
2012-01-13,F,12.04,46366700.0
2012-01-13,FCX,42.0,14081900.0
2012-01-13,FITB,14.03,20302400.0
2012-01-13,FOXA,18.61,10034700.0
2012-01-13,FTR,5.1,17063100.0
2012-01-13,GE,18.84,42037300.0
2012-01-13,GILD,44.889998999999996,18483000.0
2012-01-13,GLW,14.0,18491200.0
2012-01-13,GM,24.290001,12963100.0
2012-01-13,HAL,33.939999,15105700.0
2012-01-13,HBAN,5.97,11434300.0
2012-01-13,HPQ,26.489998999999997,25997000.0
2012-01-13,INTC,25.139999,63313400.0
2012-01-13,JPM,35.919998,61571500.0
2012-01-13,KEY,8.32,13491400.0
2012-01-13,KO,66.989998,19991800.0
2012-01-13,MRK,38.32,9677400.0
2012-01-13,MRO,30.469998999999998,6457300.0
2012-01-13,MSFT,28.25,60196100.0
2012-01-13,MU,7.23,29225000.0
2012-01-13,NFLX,94.379997,88839100.0
2012-01-13,NVDA,13.73,12607500.0
2012-01-13,ORCL,27.34,31482600.0
2012-01-13,PFE,21.84,29067200.0
2012-01-13,QCOM,56.540001000000004,10517600.0
2012-01-13,RF,4.79,25850900.0
2012-01-13,SBUX,47.360001000000004,9538200.0
2012-01-13,T,30.07,22096800.0
2012-01-13,V,100.739998,16623200.0
2012-01-13,VZ,38.919998,8994900.0
2012-01-13,WFC,29.610001,43051100.0
2012-01-13,XOM,84.879997,15551600.0
2012-01-13,XRX,8.08,7682200.0
2012-01-13,YHOO,15.48,11704700.0
2012-01-17,AAPL,424.700001,60724300.0
2012-01-17,ABT,55.709951000000004,15592700.0
2012-01-17,AIG,24.559998999999998,4504400.0
2012-01-17,AMAT,11.78,23935200.0
2012-01-17,ARNC,9.760008000000001,10796100.0
2012-01-17,BAC,6.48,294196500.0
2012-01-17,BSX,5.53,8412600.0
2012-01-17,C,28.219998999999998,116154600.0
2012-01-17,CHK,20.810001,23315200.0
2012-01-17,CMCSA,25.540001,11983900.0
2012-01-17,CSCO,19.309998999999998,40402800.0
2012-01-17,DAL,8.73,6881500.0
2012-01-17,EBAY,30.529998,34327900.0
2012-01-17,F,12.02,44398400.0
2012-01-17,FCX,43.07,20403000.0
2012-01-17,FITB,13.74,13380500.0
2012-01-17,FOXA,19.02,18722100.0
2012-01-17,FTR,5.09,11624500.0
2012-01-17,GE,18.74,49206800.0
2012-01-17,GILD,46.259997999999996,24215200.0
2012-01-17,GLW,14.15,12372000.0
2012-01-17,GM,24.200001,9385800.0
2012-01-17,HAL,33.860001000000004,18438600.0
2012-01-17,HBAN,5.99,23837000.0
2012-01-17,HPQ,26.459999,24645000.0
2012-01-17,INTC,25.040001,60438600.0
2012-01-17,JPM,34.91,55115100.0
2012-01-17,KEY,8.21,13296100.0
2012-01-17,KO,67.349998,15577000.0
2012-01-17,MRK,38.82,16554700.0
2012-01-17,MRO,30.940001000000002,7747500.0
2012-01-17,MSFT,28.26,72395300.0
2012-01-17,MU,7.16,30684100.0
2012-01-17,NFLX,94.719998,58832200.0
2012-01-17,NVDA,13.52,15679400.0
2012-01-17,ORCL,27.66,35769400.0
2012-01-17,PFE,21.940001000000002,35544000.0
2012-01-17,QCOM,57.139998999999996,12411500.0
2012-01-17,RF,4.8,17048500.0
2012-01-17,SBUX,47.709998999999996,7536600.0
2012-01-17,T,30.25,23500200.0
2012-01-17,V,102.529999,17018800.0
2012-01-17,VZ,39.02,11718300.0
2012-01-17,WFC,29.83,50040400.0
2012-01-17,XOM,85.690002,15627900.0
2012-01-17,XRX,8.08,8759300.0
2012-01-17,YHOO,15.43,15334200.0
2012-01-18,AAPL,429.110008,69197800.0
2012-01-18,ABT,55.35995,14803600.0
2012-01-18,AIG,25.23,4917400.0
2012-01-18,AMAT,12.12,20271300.0
2012-01-18,ARNC,10.020008,11345100.0
2012-01-18,BAC,6.8,302497700.0
2012-01-18,BSX,5.72,13470400.0
2012-01-18,C,29.030001000000002,77552100.0
2012-01-18,CHK,21.450001,21920700.0
2012-01-18,CMCSA,25.719998999999998,14728600.0
2012-01-18,CSCO,19.540001,56573500.0
2012-01-18,DAL,8.92,14086800.0
2012-01-18,EBAY,30.34,74910500.0
2012-01-18,F,12.34,47102700.0
2012-01-18,FCX,44.470001,25674300.0
2012-01-18,FITB,13.75,15366900.0
2012-01-18,FOXA,19.279996,19234200.0
2012-01-18,FTR,4.95,23459800.0
2012-01-18,GE,19.02,52912600.0
2012-01-18,GILD,47.509997999999996,26292400.0
2012-01-18,GLW,14.28,17593600.0
2012-01-18,GM,24.51,8919200.0
2012-01-18,HAL,34.990002000000004,14434600.0
2012-01-18,HBAN,6.03,18767800.0
2012-01-18,HPQ,26.999999,25251400.0
2012-01-18,INTC,25.389999,62687000.0
2012-01-18,JPM,36.540001000000004,55502100.0
2012-01-18,KEY,8.31,12361400.0
2012-01-18,KO,67.589996,13282200.0
2012-01-18,MRK,38.869999,14710600.0
2012-01-18,MRO,31.9,10433000.0
2012-01-18,MSFT,28.23,64860600.0
2012-01-18,MU,7.65,48911100.0
2012-01-18,NFLX,98.539999,66091200.0
2012-01-18,NVDA,13.98,15816900.0
2012-01-18,ORCL,28.34,35343800.0
2012-01-18,PFE,21.969998999999998,34473800.0
2012-01-18,QCOM,57.59,13313700.0
2012-01-18,RF,4.91,15687500.0
2012-01-18,SBUX,48.040001000000004,11219400.0
2012-01-18,T,30.33,22015000.0
2012-01-18,V,103.779999,11752400.0
2012-01-18,VZ,39.009997999999996,11464600.0
2012-01-18,WFC,30.24,42454000.0
2012-01-18,XOM,86.449997,16754200.0
2012-01-18,XRX,8.48,16141800.0
2012-01-18,YHOO,15.92,35695800.0
2012-01-19,AAPL,427.750004,65434600.0
2012-01-19,ABT,55.429951,13263600.0
2012-01-19,AIG,25.549999,4005900.0
2012-01-19,AMAT,12.31,15466900.0
2012-01-19,ARNC,10.180008,12514100.0
2012-01-19,BAC,6.96,491008100.0
2012-01-19,BSX,5.87,18721400.0
2012-01-19,C,29.33,63977200.0
2012-01-19,CHK,20.680001,23735500.0
2012-01-19,CMCSA,25.870001000000002,10036900.0
2012-01-19,CSCO,19.790001,52482100.0
2012-01-19,DAL,9.33,14325100.0
2012-01-19,EBAY,31.509999,58984400.0
2012-01-19,F,12.61,70894200.0
2012-01-19,FCX,44.369999,30009000.0
2012-01-19,FITB,13.56,15588900.0
2012-01-19,FOXA,19.730002,21538600.0
2012-01-19,FTR,4.87,25236900.0
2012-01-19,GE,19.15,53907600.0
2012-01-19,GILD,47.209998999999996,24058000.0
2012-01-19,GLW,14.45,17409000.0
2012-01-19,GM,24.82,15222800.0
2012-01-19,HAL,36.25,23745800.0
2012-01-19,HBAN,5.79,31401100.0
2012-01-19,HPQ,27.149998999999998,24623800.0
2012-01-19,INTC,25.629998999999998,64946300.0
2012-01-19,JPM,36.93,37000400.0
2012-01-19,KEY,8.3,16548200.0
2012-01-19,KO,67.449997,13544800.0
2012-01-19,MRK,39.259997999999996,16546800.0
2012-01-19,MRO,31.969998999999998,5888900.0
2012-01-19,MSFT,28.120001000000002,74053500.0
2012-01-19,MU,7.88,43923400.0
2012-01-19,NFLX,103.459998,78789900.0
2012-01-19,NVDA,14.35,15207800.0
2012-01-19,ORCL,28.559998999999998,36353100.0
2012-01-19,PFE,21.84,34900900.0
2012-01-19,QCOM,58.0,13298900.0
2012-01-19,RF,4.94,18676200.0
2012-01-19,SBUX,48.02,10540800.0
2012-01-19,T,30.42,25524000.0
2012-01-19,V,102.370003,14567600.0
2012-01-19,VZ,39.0,9993800.0
2012-01-19,WFC,30.15,33156700.0
2012-01-19,XOM,87.029999,16383500.0
2012-01-19,XRX,8.71,12959800.0
2012-01-19,YHOO,16.120001000000002,22645000.0
2012-01-20,AAPL,420.30000700000005,103493600.0
2012-01-20,ABT,55.759952,17691500.0
2012-01-20,AIG,25.65,4950600.0
2012-01-20,AMAT,12.47,19713500.0
2012-01-20,ARNC,10.170008000000001,10382100.0
2012-01-20,BAC,7.07,236630700.0
2012-01-20,BSX,5.98,22710400.0
2012-01-20,C,29.639999,55968600.0
2012-01-20,CHK,20.96,21155100.0
2012-01-20,CMCSA,26.07,15293800.0
2012-01-20,CSCO,19.92,42046700.0
2012-01-20,DAL,9.41,7844600.0
2012-01-20,EBAY,31.929997999999998,31011700.0
2012-01-20,F,12.59,43705700.0
2012-01-20,FCX,43.099998,20546600.0
2012-01-20,FITB,13.17,31337400.0
2012-01-20,FOXA,19.190002,22707100.0
2012-01-20,FTR,4.87,13639500.0
2012-01-20,GE,19.15,92432300.0
2012-01-20,GILD,47.439999,14076000.0
2012-01-20,GLW,14.42,16916400.0
2012-01-20,GM,25.0,9896400.0
2012-01-20,HAL,36.200001,23373700.0
2012-01-20,HBAN,5.92,27785200.0
2012-01-20,HPQ,28.129997999999997,49524700.0
2012-01-20,INTC,26.379998999999998,101272500.0
2012-01-20,JPM,37.360001000000004,34716500.0
2012-01-20,KEY,8.3,13494200.0
2012-01-20,KO,68.089996,19158600.0
2012-01-20,MRK,39.200001,15333900.0
2012-01-20,MRO,32.040001000000004,6213100.0
2012-01-20,MSFT,29.709999,165902900.0
2012-01-20,MU,7.76,38677500.0
2012-01-20,NFLX,100.239998,53860800.0
2012-01-20,NVDA,14.22,13656800.0
2012-01-20,ORCL,28.709999,37014000.0
2012-01-20,PFE,21.9,39805400.0
2012-01-20,QCOM,57.73,16538600.0
2012-01-20,RF,4.91,21891000.0
2012-01-20,SBUX,48.150002,9582200.0
2012-01-20,T,30.51,26445100.0
2012-01-20,V,100.58000200000001,20032800.0
2012-01-20,VZ,38.970001,14806600.0
2012-01-20,WFC,30.540001,37193700.0
2012-01-20,XOM,87.489998,19220300.0
2012-01-20,XRX,8.76,12507200.0
2012-01-20,YHOO,15.96,22003800.0
2012-01-23,AAPL,427.409996,76515600.0
2012-01-23,ABT,55.719949,12147700.0
2012-01-23,AIG,25.440001000000002,3529100.0
2012-01-23,AMAT,12.22,18802500.0
2012-01-23,ARNC,10.250008,12729100.0
2012-01-23,BAC,7.25,339942200.0
2012-01-23,BSX,5.97,10625000.0
2012-01-23,C,29.85,39474700.0
2012-01-23,CHK,22.28,33831200.0
2012-01-23,CMCSA,25.93,13547800.0
2012-01-23,CSCO,19.83,50013100.0
2012-01-23,DAL,9.29,15346500.0
2012-01-23,EBAY,31.989997999999996,28466100.0
2012-01-23,F,12.66,49379700.0
2012-01-23,FCX,43.880001,19142400.0
2012-01-23,FITB,13.4,21645900.0
2012-01-23,FOXA,19.209993,12709800.0
2012-01-23,FTR,4.85,14830400.0
2012-01-23,GE,18.940001000000002,50584600.0
2012-01-23,GILD,47.369999,15997800.0
2012-01-23,GLW,14.37,21393600.0
2012-01-23,GM,24.92,8923500.0
2012-01-23,HAL,35.439999,33438300.0
2012-01-23,HBAN,5.82,20288100.0
2012-01-23,HPQ,28.679997999999998,48962100.0
2012-01-23,INTC,26.709999,69663500.0
2012-01-23,JPM,37.66,27499200.0
2012-01-23,KEY,8.11,16149600.0
2012-01-23,KO,68.529999,13803200.0
2012-01-23,MRK,38.77,13499900.0
2012-01-23,MRO,32.23,6541200.0
2012-01-23,MSFT,29.73,76078100.0
2012-01-23,MU,7.87,33180100.0
2012-01-23,NFLX,93.960001,61086900.0
2012-01-23,NVDA,14.61,14069800.0
2012-01-23,ORCL,28.389999,27438400.0
2012-01-23,PFE,21.709999,33726200.0
2012-01-23,QCOM,58.150002,13223800.0
2012-01-23,RF,4.92,27691600.0
2012-01-23,SBUX,47.34,15163000.0
2012-01-23,T,30.4,19186300.0
2012-01-23,V,99.599998,16166400.0
2012-01-23,VZ,38.400002,19141600.0
2012-01-23,WFC,30.92,35272800.0
2012-01-23,XOM,87.470001,15348400.0
2012-01-23,XRX,8.73,9250700.0
2012-01-23,YHOO,15.68,17864500.0
2012-01-24,AAPL,420.409996,136909500.0
2012-01-24,ABT,55.979949,15769000.0
2012-01-24,AIG,25.32,3695100.0
2012-01-24,AMAT,12.31,8317700.0
2012-01-24,ARNC,10.270008,9213500.0
2012-01-24,BAC,7.29,228810300.0
2012-01-24,BSX,5.97,7295300.0
2012-01-24,C,29.9,37257100.0
2012-01-24,CHK,22.49,22184700.0
2012-01-24,CMCSA,25.860001,10023500.0
2012-01-24,CSCO,19.82,30828500.0
2012-01-24,DAL,9.38,12709100.0
2012-01-24,EBAY,31.95,17023000.0
2012-01-24,F,12.82,45768400.0
2012-01-24,FCX,43.970001,14899900.0
2012-01-24,FITB,13.43,11925300.0
2012-01-24,FOXA,19.07,13559400.0
2012-01-24,FTR,4.75,14937500.0
2012-01-24,GE,18.84,39736700.0
2012-01-24,GILD,47.669998,15147400.0
2012-01-24,GLW,14.62,18913600.0
2012-01-24,GM,24.790001,8350000.0
2012-01-24,HAL,36.360001000000004,24949000.0
2012-01-24,HBAN,5.82,21263600.0
2012-01-24,HPQ,28.52,32782700.0
2012-01-24,INTC,26.9,56220400.0
2012-01-24,JPM,37.66,25403800.0
2012-01-24,KEY,8.13,26938700.0
2012-01-24,KO,67.900002,14751200.0
2012-01-24,MRK,38.779999,13144700.0
2012-01-24,MRO,32.189999,4973300.0
2012-01-24,MSFT,29.34,51703300.0
2012-01-24,MU,7.95,29248700.0
2012-01-24,NFLX,92.66999799999999,41929300.0
2012-01-24,NVDA,14.94,18273000.0
2012-01-24,ORCL,28.51,23700900.0
2012-01-24,PFE,21.66,25412600.0
2012-01-24,QCOM,58.68,11490300.0
2012-01-24,RF,5.23,43505100.0
2012-01-24,SBUX,47.650002,10309200.0
2012-01-24,T,30.09,24341100.0
2012-01-24,V,101.010002,12140800.0
2012-01-24,VZ,37.790001000000004,29596600.0
2012-01-24,WFC,30.540001,28199400.0
2012-01-24,XOM,87.18,12363800.0
2012-01-24,XRX,8.67,11421300.0
2012-01-24,YHOO,15.69,17152200.0
2012-01-25,AAPL,446.659996,239578500.0
2012-01-25,ABT,55.22995,25455100.0
2012-01-25,AIG,25.309998999999998,5308100.0
2012-01-25,AMAT,12.36,10739400.0
2012-01-25,ARNC,10.480008,13403600.0
2012-01-25,BAC,7.35,249340100.0
2012-01-25,BSX,6.13,15673800.0
2012-01-25,C,29.959999,39067000.0
2012-01-25,CHK,23.380001,25133600.0
2012-01-25,CMCSA,26.120001000000002,18091100.0
2012-01-25,CSCO,19.83,37205000.0
2012-01-25,DAL,9.96,41332200.0
2012-01-25,EBAY,31.939998,18704800.0
2012-01-25,F,12.93,54021600.0
2012-01-25,FCX,46.080002,23757700.0
2012-01-25,FITB,13.49,10454600.0
2012-01-25,FOXA,18.780005,28290900.0
2012-01-25,FTR,4.75,13363300.0
2012-01-25,GE,19.129998999999998,51250200.0
2012-01-25,GILD,48.290001000000004,15804800.0
2012-01-25,GLW,13.05,60611200.0
2012-01-25,GM,24.92,13441000.0
2012-01-25,HAL,36.41,22340000.0
2012-01-25,HBAN,5.94,17878500.0
2012-01-25,HPQ,28.319999,29325300.0
2012-01-25,INTC,26.9,54757900.0
2012-01-25,JPM,37.599998,29860700.0
2012-01-25,KEY,8.24,19679800.0
2012-01-25,KO,68.43,14476000.0
2012-01-25,MRK,38.68,14475200.0
2012-01-25,MRO,32.57,6593400.0
2012-01-25,MSFT,29.559998999999998,59231700.0
2012-01-25,MU,7.86,30951100.0
2012-01-25,NFLX,95.039999,77953400.0
2012-01-25,NVDA,14.85,31853800.0
2012-01-25,ORCL,28.51,39274500.0
2012-01-25,PFE,21.719998999999998,34775400.0
2012-01-25,QCOM,58.990002000000004,21441100.0
2012-01-25,RF,5.32,27643900.0
2012-01-25,SBUX,47.77,14279000.0
2012-01-25,T,30.209999,28136800.0
2012-01-25,V,100.559998,15088400.0
2012-01-25,VZ,37.689999,18873700.0
2012-01-25,WFC,30.200001,34173600.0
2012-01-25,XOM,87.220001,18202300.0
2012-01-25,XRX,7.81,54244400.0
2012-01-25,YHOO,15.56,23349500.0
2012-01-26,AAPL,444.62999,80996300.0
2012-01-26,ABT,54.869951,15182100.0
2012-01-26,AIG,25.139999,5449000.0
2012-01-26,AMAT,12.4,14769800.0
2012-01-26,ARNC,10.360008,12075200.0
2012-01-26,BAC,7.3,265938800.0
2012-01-26,BSX,5.96,17519300.0
2012-01-26,C,30.379998999999998,50455500.0
2012-01-26,CHK,21.900002,31557700.0
2012-01-26,CMCSA,26.309998999999998,18550100.0
2012-01-26,CSCO,19.83,36818500.0
2012-01-26,DAL,10.17,31724900.0
2012-01-26,EBAY,31.709999,15765400.0
2012-01-26,F,12.79,75470700.0
2012-01-26,FCX,46.5,30462300.0
2012-01-26,FITB,13.08,15365700.0
2012-01-26,FOXA,18.819998000000002,24932700.0
2012-01-26,FTR,4.47,42054500.0
2012-01-26,GE,19.07,42493500.0
2012-01-26,GILD,48.59,18193200.0
2012-01-26,GLW,12.67,47477800.0
2012-01-26,GM,24.719998999999998,11585300.0
2012-01-26,HAL,36.16,19137000.0
2012-01-26,HBAN,5.64,24180400.0
2012-01-26,HPQ,27.99,25121000.0
2012-01-26,INTC,26.75,61678200.0
2012-01-26,JPM,37.490002000000004,33284600.0
2012-01-26,KEY,7.88,23334400.0
2012-01-26,KO,68.010002,14721000.0
2012-01-26,MRK,38.779999,12388800.0
2012-01-26,MRO,31.540001,7419000.0
2012-01-26,MSFT,29.5,49102800.0
2012-01-26,MU,7.55,42242300.0
2012-01-26,NFLX,116.009998,158944100.0
2012-01-26,NVDA,14.71,19991800.0
2012-01-26,ORCL,28.290001,34646400.0
2012-01-26,PFE,21.629998999999998,135669700.0
2012-01-26,QCOM,57.810001,20419500.0
2012-01-26,RF,5.17,22767900.0
2012-01-26,SBUX,48.34,24982200.0
2012-01-26,T,29.450001,56003200.0
2012-01-26,V,100.860001,13939200.0
2012-01-26,VZ,37.34,16696500.0
2012-01-26,WFC,29.049999,54668100.0
2012-01-26,XOM,86.769997,15658200.0
2012-01-26,XRX,7.85,29397900.0
2012-01-26,YHOO,15.53,15408400.0
2012-01-27,AAPL,447.28000999999995,74927300.0
2012-01-27,ABT,55.019951,13322000.0
2012-01-27,AIG,25.25,5056100.0
2012-01-27,AMAT,12.23,18987000.0
2012-01-27,ARNC,10.430008,9658600.0
2012-01-27,BAC,7.29,230914000.0
2012-01-27,BSX,5.93,10646700.0
2012-01-27,C,30.870001000000002,37713400.0
2012-01-27,CHK,22.050001,16095500.0
2012-01-27,CMCSA,26.33,14366800.0
2012-01-27,CSCO,19.559998999999998,43539600.0
2012-01-27,DAL,10.39,12840700.0
2012-01-27,EBAY,31.85,17279400.0
2012-01-27,F,12.21,142155300.0
2012-01-27,FCX,46.130001,15510200.0
2012-01-27,FITB,13.23,8934100.0
2012-01-27,FOXA,18.880004,14082100.0
2012-01-27,FTR,4.31,55827100.0
2012-01-27,GE,19.030001000000002,32611800.0
2012-01-27,GILD,48.720001,16363800.0
2012-01-27,GLW,12.62,22348800.0
2012-01-27,GM,24.370001000000002,14784100.0
2012-01-27,HAL,37.099998,24529000.0
2012-01-27,HBAN,5.7,13106900.0
2012-01-27,HPQ,27.879997999999997,26209300.0
2012-01-27,INTC,26.73,50587400.0
2012-01-27,JPM,37.209998999999996,27674600.0
2012-01-27,KEY,8.01,19237000.0
2012-01-27,KO,67.440002,16825000.0
2012-01-27,MRK,38.52,12120600.0
2012-01-27,MRO,31.24,6468600.0
2012-01-27,MSFT,29.23,44187700.0
2012-01-27,MU,7.43,29119800.0
2012-01-27,NFLX,123.790003,102228700.0
2012-01-27,NVDA,14.91,11249900.0
2012-01-27,ORCL,28.42,24561500.0
2012-01-27,PFE,21.48,132872800.0
2012-01-27,QCOM,57.790001000000004,10295900.0
2012-01-27,RF,5.31,18874500.0
2012-01-27,SBUX,47.849998,26973400.0
2012-01-27,T,29.16,36358500.0
2012-01-27,V,101.050003,11362800.0
2012-01-27,VZ,37.209998999999996,17109300.0
2012-01-27,WFC,29.6,31196200.0
2012-01-27,XOM,85.83000200000001,15976700.0
2012-01-27,XRX,7.88,19972900.0
2012-01-27,YHOO,15.74,10859000.0
2012-01-30,AAPL,453.009995,94835300.0
2012-01-30,ABT,54.469953000000004,20086000.0
2012-01-30,AIG,25.200001,3602200.0
2012-01-30,AMAT,12.06,15915900.0
2012-01-30,ARNC,10.320008,8583800.0
2012-01-30,BAC,7.07,231240100.0
2012-01-30,BSX,5.99,9592700.0
2012-01-30,C,30.23,34772400.0
2012-01-30,CHK,21.69,13462500.0
2012-01-30,CMCSA,26.360001,18253700.0
2012-01-30,CSCO,19.559998999999998,31384800.0
2012-01-30,DAL,10.77,15348800.0
2012-01-30,EBAY,31.579998,19482200.0
2012-01-30,F,12.29,57752600.0
2012-01-30,FCX,46.099998,14736400.0
2012-01-30,FITB,12.99,10886600.0
2012-01-30,FOXA,19.090003,20612000.0
2012-01-30,FTR,4.23,22105900.0
2012-01-30,GE,18.9,37731100.0
2012-01-30,GILD,48.650002,14153400.0
2012-01-30,GLW,12.61,22492200.0
2012-01-30,GM,24.23,6319800.0
2012-01-30,HAL,36.669998,13561900.0
2012-01-30,HBAN,5.66,9927700.0
2012-01-30,HPQ,27.879997999999997,26692200.0
2012-01-30,INTC,26.74,60694100.0
2012-01-30,JPM,37.009997999999996,24423600.0
2012-01-30,KEY,7.85,12041700.0
2012-01-30,KO,67.459999,10591600.0
2012-01-30,MRK,38.889998999999996,12714300.0
2012-01-30,MRO,30.959999,7756600.0
2012-01-30,MSFT,29.610001,51114800.0
2012-01-30,MU,7.56,21759000.0
2012-01-30,NFLX,125.43,105826000.0
2012-01-30,NVDA,14.8,9976900.0
2012-01-30,ORCL,28.6,23294900.0
2012-01-30,PFE,21.58,72305900.0
2012-01-30,QCOM,58.630001,13061700.0
2012-01-30,RF,5.17,12166300.0
2012-01-30,SBUX,48.48,16458600.0
2012-01-30,T,29.34,29433400.0
2012-01-30,V,99.879997,12476000.0
2012-01-30,VZ,37.610001000000004,15697100.0
2012-01-30,WFC,29.25,22814800.0
2012-01-30,XOM,85.489998,17867000.0
2012-01-30,XRX,7.73,16807400.0
2012-01-30,YHOO,15.55,11076900.0
2012-01-31,AAPL,456.47997999999995,97920900.0
2012-01-31,ABT,54.149953000000004,25874100.0
2012-01-31,AIG,25.110001,3666200.0
2012-01-31,AMAT,12.28,15032300.0
2012-01-31,ARNC,10.160008,11158600.0
2012-01-31,BAC,7.13,212736300.0
2012-01-31,BSX,5.96,10734700.0
2012-01-31,C,30.719998999999998,40151200.0
2012-01-31,CHK,21.130001,23788600.0
2012-01-31,CMCSA,26.58,16092400.0
2012-01-31,CSCO,19.65,40629600.0
2012-01-31,DAL,10.55,14524000.0
2012-01-31,EBAY,31.6,17936600.0
2012-01-31,F,12.42,46412100.0
2012-01-31,FCX,46.209998999999996,18633800.0
2012-01-31,FITB,13.01,9719300.0
2012-01-31,FOXA,18.830004000000002,20343500.0
2012-01-31,FTR,4.28,31087000.0
2012-01-31,GE,18.709999,46240600.0
2012-01-31,GILD,48.860001000000004,13315800.0
2012-01-31,GLW,12.87,27149700.0
2012-01-31,GM,24.02,9190800.0
2012-01-31,HAL,36.779999,23083300.0
2012-01-31,HBAN,5.72,19457000.0
2012-01-31,HPQ,27.98,30277500.0
2012-01-31,INTC,26.42,45325300.0
2012-01-31,JPM,37.299999,29649500.0
2012-01-31,KEY,7.77,19537000.0
2012-01-31,KO,67.529999,13543400.0
2012-01-31,MRK,38.27,16477600.0
2012-01-31,MRO,31.389999,11024400.0
2012-01-31,MSFT,29.530001000000002,50572400.0
2012-01-31,MU,7.6,21798900.0
2012-01-31,NFLX,120.200001,84273700.0
2012-01-31,NVDA,14.77,8947500.0
2012-01-31,ORCL,28.209999,32744000.0
2012-01-31,PFE,21.4,55526800.0
2012-01-31,QCOM,58.82,13551300.0
2012-01-31,RF,5.22,19252800.0
2012-01-31,SBUX,47.919998,11731200.0
2012-01-31,T,29.41,29371200.0
2012-01-31,V,100.639999,13240400.0
2012-01-31,VZ,37.66,14501100.0
2012-01-31,WFC,29.209999,31203600.0
2012-01-31,XOM,83.739998,27225800.0
2012-01-31,XRX,7.75,25194500.0
2012-01-31,YHOO,15.47,10725500.0
2012-02-01,AAPL,456.18998700000003,67511500.0
2012-02-01,ABT,54.259954,29235500.0
2012-02-01,AIG,26.6,9969600.0
2012-02-01,AMAT,12.57,14686300.0
2012-02-01,ARNC,10.200008,11229600.0
2012-02-01,BAC,7.36,318811000.0
2012-02-01,BSX,6.09,13833600.0
2012-02-01,C,31.6,64155000.0
2012-02-01,CHK,20.97,25361100.0
2012-02-01,CMCSA,26.85,16084100.0
2012-02-01,CSCO,19.799999,57074800.0
2012-02-01,DAL,10.9,11502100.0
2012-02-01,EBAY,32.2,27540600.0
2012-02-01,F,12.33,71669000.0
2012-02-01,FCX,46.16,17131100.0
2012-02-01,FITB,13.14,10758000.0
2012-02-01,FOXA,19.220001,16888900.0
2012-02-01,FTR,4.24,22893400.0
2012-02-01,GE,18.77,52016900.0
2012-02-01,GILD,49.150002,19617600.0
2012-02-01,GLW,12.9,24675300.0
2012-02-01,GM,24.370001000000002,13337500.0
2012-02-01,HAL,36.639998999999996,14331900.0
2012-02-01,HBAN,5.77,16582600.0
2012-02-01,HPQ,28.759999,32944100.0
